id,latitude,longitude,place
ok2020ofbg,36.541,-98.625,"14 km SSW of Dacoma, Oklahoma"
ok2020ofjc,36.98983333,-98.45966667,"3 km SE of Kiowa, Kansas"
ok2020ofjj,36.358,-96.99283333,"6 km NNE of Morrison, Oklahoma"
ok2020ofoj,35.9545,-97.77366667,"12 km ESE of Dover, Oklahoma"
ok2020ofos,36.36566667,-97.3625,"10 km NW of Perry, Oklahoma"
ok2020ofto,36.35533333,-97.3485,"9 km NW of Perry, Oklahoma"
ok2020ofur,36.44633333,-96.88716667,"14 km NNW of Pawnee, Oklahoma"
ok2020ogay,36.44883333,-96.884,"14 km NNW of Pawnee, Oklahoma"
ok2020ogfo,35.79983333,-96.65383333,"5 km N of Stroud, Oklahoma"
ok2020ogoa,35.56616667,-97.08283333,"11 km NE of Harrah, Oklahoma"
ok2020ogyh,36.45083333,-97.036,"12 km E of Red Rock, Oklahoma"
ok2020ohdw,35.8835,-97.54833333,"2 km NNE of Cedar Valley, Oklahoma"
ok2020ohhx,36.45783333,-98.80983333,"15 km SSE of Waynoka, Oklahoma"
ok2020ohid,36.486,-98.7295,"17 km SE of Waynoka, Oklahoma"
ok2020ohik,36.3545,-97.35316667,"9 km NW of Perry, Oklahoma"
ok2020ohjr,36.35533333,-97.36633333,"10 km NW of Perry, Oklahoma"
ok2020ohnj,36.4845,-98.72766667,"17 km SE of Waynoka, Oklahoma"
ok2020ohql,36.35266667,-97.367,"9 km NW of Perry, Oklahoma"
ok2020ohqn,36.35833333,-97.36566667,"10 km NW of Perry, Oklahoma"
pr2020197002,17.9523,-66.8753,"3 km SSE of Maria Antonia, Puerto Rico"
pr2020198000,17.9519,-67.0065,"4 km ESE of La Parguera, Puerto Rico"
pr2020198001,17.9555,-66.9683,"6 km WSW of Fuig, Puerto Rico"
pr2020198002,18.2246,-66.832,"9 km SSE of Lares, Puerto Rico"
pr2020199000,17.9723,-66.9881,"6 km E of La Parguera, Puerto Rico"
pr2020199001,17.9993,-64.932,"35 km NNW of Saint Croix, U.S. Virgin Islands"
pr2020199002,19.1058,-67.1798,"68 km N of San Antonio, Puerto Rico"
pr2020200000,17.8806,-66.8663,"10 km SSE of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico"
pr2020200001,17.9481,-66.9196,"2 km SSW of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico"
pr2020200002,17.9488,-66.9628,Puerto Rico region
pr2020200003,17.9441,-66.9471,"5 km SW of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico"
pr2020200004,17.9243,-66.9391,"6 km SSW of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico"
pr2020200005,17.9371,-66.8813,"4 km S of Maria Antonia, Puerto Rico"
pr2020201000,17.9175,-66.863,"7 km SSE of Maria Antonia, Puerto Rico"
pr2020201001,17.9088,-66.9488,"8 km SSW of GuÃƒÆ’Ã‚Â¡nica, Puerto Rico"
pr2020201002,17.8896,-66.8413,"11 km SSE of Maria Antonia, Puerto Rico"
pr2020201003,19.1841,-67.7488,"95 km NE of Punta Cana, Dominican Republic"
pr2020201004,17.9138,-66.8455,"8 km SSE of Maria Antonia, Puerto Rico"
pr2020201005,17.9393,-66.9985,"6 km SE of La Parguera, Puerto Rico"
pr2020201006,19.0951,-67.7368,"90 km NE of Punta Cana, Dominican Republic"
pr2020202000,17.9511,-66.8093,"4 km SSE of Indios, Puerto Rico"
pr2020202001,17.969,-66.9903,Puerto Rico region
pr2020202002,17.9405,-66.9321,Puerto Rico region
pr2020202003,17.9361,-67.0011,"6 km SE of La Parguera, Puerto Rico"
pr2020202004,17.958,-66.9753,"7 km WSW of Fuig, Puerto Rico"
pr2020202005,17.9823,-67.1511,"3 km ENE of Pole Ojea, Puerto Rico"
pr2020203000,17.9398,-66.9131,"3 km S of GuÃ¡nica, Puerto Rico"
pr2020203001,17.9661,-66.8226,"3 km S of Indios, Puerto Rico"
pr2020203002,17.9486,-66.9568,"5 km WSW of GuÃ¡nica, Puerto Rico"
se60109923,35.5373333,-84.318,"4 km ENE of Madisonville, Tennessee"
us7000ap3n,37.0436,71.4579,"37 km NNW of Ishqoshim, Tajikistan"
us7000ap79,-23.995,-67.9003,"123 km SSE of San Pedro de Atacama, Chile"
us7000apd0,7.4708,-81.922,"70 km WSW of RÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­o Grande, Panama"
us7000apdy,-16.3493,-74.0128,"120 km SSE of AcarÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­, Peru"
us7000apea,-20.1703,-70.2749,"13 km WNW of Iquique, Chile"
us7000apfj,-2.678,29.1062,"23 km N of Cibitoke, Burundi"
us7000apfk,-40.3103,176.6932,"75 km S of Hastings, New Zealand"
us7000apfq,31.9343,-102.3067,"11 km NNE of Odessa, Texas"
us7000apfs,22.2552,70.9927,"20 km E of RÃƒâ€žÃ‚Âjkot, India"
us7000apfu,38.0205,73.5576,"39 km WSW of Murghob, Tajikistan"
us7000apht,17.8242,-66.7884,"19 km S of Indios, Puerto Rico"
us7000apj1,39.2854,71.5754,"7 km NE of Karakenja, Tajikistan"
us7000apk3,-6.3144,-76.5004,"11 km NNE of Lamas, Peru"
us7000apkj,-20.1432,-70.3126,"Near the coast of Tarapaca, Chile"
us7000apkk,17.9342,-66.8131,"6 km S of Indios, Puerto Rico"
us7000apkv,-5.2968,152.2397,"105 km S of Kokopo, Papua New Guinea"
us7000apmw,-22.8241,-70.2569,"81 km S of Tocopilla, Chile"
us7000apq6,-30.5578,-70.3242,"62 km ENE of Monte Patria, Chile"
us7000apr6,36.9874,141.5237,"57 km E of Iwaki, Japan"
us7000aps1,54.3764,-161.304,"100 km SE of King Cove, Alaska"
us7000apwb,30.299,136.8041,"southeast of Shikoku, Japan"
us7000apz1,-16.0207,-72.4647,"48 km W of Lluta, Peru"
us7000aq0j,35.5774,40.5664,"47 km NE of Deir ez-Zor, Syria"
us7000aq0y,-20.8215,-178.1624,Fiji region
us7000aq13,44.3591,-115.1911,"25 km NW of Stanley, Idaho"
us7000aq1t,58.3589,-133.4406,"57 km E of Juneau, Alaska"
us7000aq2s,44.2306,-114.8495,southern Idaho
us7000aq34,44.2328,-114.8594,"6 km ENE of Stanley, Idaho"
us7000aq3d,46.2908,13.5582,"5 km NNW of Kobarid, Slovenia"
us7000aq3e,-7.8428,147.7656,"114 km NNW of Popondetta, Papua New Guinea"
us7000aq5d,37.5335,141.7454,"66 km E of Namie, Japan"
us7000aq5h,-16.7948,-71.9075,"27 km NNE of Mollendo, Peru"
us7000aq5i,11.6984,95.0092,"246 km E of Port Blair, India"
us7000aq5p,-20.2353,-70.1399,"2 km SSE of Iquique, Chile"
us7000aq5q,11.95,95.0253,"Andaman Islands, India region"
us7000aq5u,44.8392,147.5213,"51 km SSW of KurilÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢sk, Russia"
us7000aq67,45.619,-74.5669,"4 km ENE of Hawkesbury, Canada"
us7000aq6y,36.4665,6.2569,"1 km NNW of Mila, Algeria"
us7000aq8h,1.8552,128.24,"29 km ENE of Tobelo, Indonesia"
us7000aq8x,23.0895,93.3132,"25 km E of North Vanlaiphai, India"
us7000aq94,58.3493,-133.479,"55 km E of Juneau, Alaska"
us7000aq9f,47.9709,-27.6852,northern Mid-Atlantic Ridge
us7000aq9v,58.3353,-133.4572,"56 km E of Juneau, Alaska"
us7000aq9w,61.3322,-152.2201,"64 km WNW of Beluga, Alaska"
us7000aqal,11.8869,94.9157,"237 km E of Port Blair, India"
us7000aqaw,11.984,94.8885,"236 km E of Port Blair, India"
us7000aqb3,-23.9883,179.657,south of the Fiji Islands
us7000aqc9,11.9603,94.7105,"216 km E of Port Blair, India"
us7000aqdd,56.3279,-148.4695,"272 km ESE of Chiniak, Alaska"
us7000aqdv,-23.037,-66.6891,"105 km W of El Aguilar, Argentina"
us7000aqft,19.9371,147.6056,Mariana Islands region
us7000aqg3,23.1204,93.3092,"25 km E of North Vanlaiphai, India"
us7000aqhi,-8.0603,147.911,"85 km NNW of Popondetta, Papua New Guinea"
us7000aqhw,12.0002,95.1209,"261 km E of Port Blair, India"
us7000aqi0,35.6558,82.4847,"279 km SE of Hotan, China"
us7000aqil,44.3588,-115.1646,"23 km NW of Stanley, Idaho"
us7000aqiu,44.3809,-115.1874,"26 km NW of Stanley, Idaho"
us7000aqj0,12.1027,94.9647,"246 km E of Port Blair, India"
us7000aqmk,36.7579,71.439,"11 km NW of AshkÃƒâ€žÃ‚Âsham, Afghanistan"
us7000aqpi,-10.3609,161.3753,"60 km W of Kirakira, Solomon Islands"
us7000aqpz,53.1635,-166.6524,"79 km S of Unalaska, Alaska"
us7000aqqi,-8.2685,119.5071,"35 km N of Komodo, Indonesia"
us7000aqqk,-20.6745,-70.8356,"87 km SW of Iquique, Chile"
us7000aqrh,46.1072,-75.0899,"19 km SW of La Minerve, Canada"
us7000aqsd,44.4571,-115.2581,"36 km NW of Stanley, Idaho"
us7000aqsp,31.9106,-102.3245,"8 km NNE of Odessa, Texas"
us7000aqsz,58.3194,-133.4803,"55 km E of Juneau, Alaska"
us7000aqte,16.1107,-95.2372,"8 km SSW of Salina Cruz, Mexico"
us7000aqth,-13.4913,-111.6875,central East Pacific Rise
us7000aqtt,-33.244,-177.7985,south of the Kermadec Islands
us7000aqtu,-8.9663,-109.628,central East Pacific Rise
us7000aqtv,58.366,-133.4515,"57 km E of Juneau, Alaska"
us7000aque,37.2962,71.9176,"38 km ESE of Khorugh, Tajikistan"
us7000aquq,23.9573,122.4313,"80 km SW of Yonakuni, Japan"
us7000aqv9,-32.3796,179.9495,south of the Kermadec Islands
us7000aqvz,44.349,-115.2308,"27 km WNW of Stanley, Idaho"
us7000aqw9,31.0963,-103.1387,"17 km SSW of Coyanosa, Texas"
us7000aqwd,-15.2447,-172.666,"144 km ENE of Hihifo, Tonga"
us7000aqww,-14.7579,-173.1133,"134 km SW of Gataivai, Samoa"
us7000aqxa,12.8281,-87.4481,"9 km N of Jiquilillo, Nicaragua"
us7000aqyh,21.7841,97.0311,"65 km ESE of Pyin Oo Lwin, Myanmar"
us7000aqz6,38.1942,38.7272,"20 km NNE of Sincik, Turkey"
us7000aqze,-21.2403,-179.0398,Fiji region
us7000aqzx,35.3602,70.7494,"17 km WSW of PÃƒâ€žÃ‚ÂrÃƒâ€¦Ã‚Â«n, Afghanistan"
us7000ar0e,-31.4339,-69.2749,"17 km SE of Calingasta, Argentina"
us7000ar19,58.3499,-133.4931,"54 km E of Juneau, Alaska"
us7000ar1n,58.3308,-133.5002,"53 km E of Juneau, Alaska"
us7000ar1z,44.4478,-115.2133,"33 km NW of Stanley, Idaho"
us7000ar22,9.575,138.3262,"23 km ENE of Colonia, Micronesia"
us7000ar23,53.1293,153.7246,"262 km NW of Ozernovskiy, Russia"
us7000ar27,-10.9052,93.815,South Indian Ocean
us7000ar2d,58.3472,-133.5477,"51 km E of Juneau, Alaska"
us7000ar2e,-13.2771,167.0281,"87 km NW of Sola, Vanuatu"
us7000ar2r,-31.8292,-177.824,Kermadec Islands region
us7000ar34,-6.7943,126.5225,"186 km N of Baukau, Timor Leste"
us7000ar49,14.7976,53.7043,"226 km SE of Al GhayzÃƒÅ’Ã‚Â§ah, Yemen"
us7000ar5x,44.7483,147.8898,Kuril Islands
us7000ar60,45.8785,-111.7462,"9 km NW of Willow Creek, Montana"
us7000ar69,5.1323,126.2202,"89 km ESE of Sarangani, Philippines"
us7000ar6f,31.6744,-104.2871,"56 km S of Whites City, New Mexico"
us7000ar7l,30.3961,94.8195,"240 km WSW of Qamdo, China"
us7000ar82,31.9312,-102.32,"10 km NNE of Odessa, Texas"
us7000ar86,36.5705,140.9545,"26 km SE of Takahagi, Japan"
us7000ar8l,-18.8222,-67.8886,"108 km WSW of PoopÃƒÆ’Ã‚Â³, Bolivia"
us7000ar90,58.3128,-133.4531,"56 km E of Juneau, Alaska"
us7000ar9p,-20.3086,-70.1185,"Near the coast of Tarapaca, Chile"
us7000arac,36.7152,142.0652,"111 km ESE of Iwaki, Japan"
us7000arau,32.1608,137.6653,"234 km SE of ShingÃƒâ€¦Ã‚Â«, Japan"
us7000arb0,6.8125,-73.0278,"8 km NW of CepitÃƒÆ’Ã‚Â¡, Colombia"
us7000arct,36.5743,70.7099,"34 km SSW of Jurm, Afghanistan"
us7000ard0,58.3042,-133.4841,"54 km E of Juneau, Alaska"
us7000ard2,64.065,-22.1655,"8 km WSW of ÃƒÂlftanes, Iceland"
us7000ard3,30.4045,94.7932,"242 km WSW of Qamdo, China"
us7000arda,-3.4191,100.1242,"206 km SW of Sungai Penuh, Indonesia"
us7000ardc,-18.6767,-177.7313,Fiji region
us7000are1,44.3846,-115.3517,"37 km WNW of Stanley, Idaho"
us7000are2,58.341,-133.4948,"54 km E of Juneau, Alaska"
us7000aref,-8.3208,-79.8636,"79 km WSW of Santiago de Cao, Peru"
us7000arej,43.6602,99.8582,"216 km WSW of Hovd, Mongolia"
us7000arew,-29.5668,-72.3323,"105 km WNW of Coquimbo, Chile"
us7000arf1,-54.9511,-29.1365,South Sandwich Islands region
us7000arfn,-17.4447,-174.8872,Tonga
us7000arfq,14.7635,55.6534,Owen Fracture Zone region
us7000arfw,29.3999,68.7982,"53 km NW of Dera Bugti, Pakistan"
us7000arg5,24.3214,125.2,"54 km S of Hirara, Japan"
us7000arg9,-4.7805,134.14,"180 km ENE of Tual, Indonesia"
us7000argx,36.2621,69.5277,"41 km ENE of NahrÃ„Â«n, Afghanistan"
us7000arha,44.3675,-115.1395,"23 km NW of Stanley, Idaho"
us7000arhi,-15.2422,-174.5475,"112 km NW of Hihifo, Tonga"
us7000arhr,-15.0963,-175.2256,"180 km WNW of Hihifo, Tonga"
us7000ariv,-12.8791,166.7707,"139 km NW of Sola, Vanuatu"
us7000arj5,-19.0923,169.1384,"51 km NNW of Isangel, Vanuatu"
us7000arm4,55.9759,-149.2066,"261 km SE of Chiniak, Alaska"
us7000arnq,-33.6137,-177.8645,south of the Kermadec Islands
us7000arnr,31.6677,-104.4149,"56 km S of Whites City, New Mexico"
us7000arr4,6.7019,126.8469,"58 km SE of Lukatan, Philippines"
us7000arrq,44.4108,-115.153,"27 km NW of Stanley, Idaho"
us7000arsa,37.5145,72.2313,"60 km E of Khorugh, Tajikistan"
us7000arsj,38.8556,21.635,"15 km WSW of KarpenÃ­si, Greece"
us7000aru9,30.4414,94.901,"231 km WSW of Qamdo, China"
us7000arue,18.816,-68.1518,"37 km NE of Punta Cana, Dominican Republic"
us7000aruh,-21.9023,-68.6586,"67 km NNE of Calama, Chile"
us7000arvz,-10.4257,161.5183,"44 km W of Kirakira, Solomon Islands"
us7000arwu,-24.5782,-70.7247,"94 km NNW of Taltal, Chile"
us7000arxc,64.0198,-22.3016,Iceland
us7000aryk,44.3675,-115.1952,"26 km NW of Stanley, Idaho"
us7000arzp,-23.0879,-66.7487,"110 km W of El Aguilar, Argentina"
us7000arzz,-19.2052,169.626,"51 km NE of Isangel, Vanuatu"
us7000as1d,17.9042,-66.9006,"7 km S of GuÃƒÂ¡nica, Puerto Rico"
us7000as1t,-57.9996,-25.8308,South Sandwich Islands region
us7000as23,12.2126,94.8608,"238 km ENE of Port Blair, India"
us7000as2h,-14.7994,-175.1298,"191 km NW of Hihifo, Tonga"
us7000as2t,-32.1749,-68.5508,"54 km S of Pocito, Argentina"
us7000as2z,19.0979,-67.6344,Mona Passage
us7000as34,2.538,127.1657,"129 km NW of Tobelo, Indonesia"
us7000as36,35.6682,82.4135,"273 km SE of Hotan, China"
us7000as3d,58.3679,-133.5095,"53 km E of Juneau, Alaska"
us7000as3t,-7.6098,-74.9515,"31 km SSE of Contamana, Peru"
us7000as4c,19.0405,-67.6222,"82 km NW of San Antonio, Puerto Rico"
us7000as4r,-20.6862,-70.1472,"52 km S of Iquique, Chile"
us7000as58,-21.9288,-68.6582,"64 km NNE of Calama, Chile"
us7000as5w,30.4402,94.8269,"237 km WSW of Qamdo, China"
us7000as5z,-33.1399,-68.5284,"Mendoza, Argentina"
us7000as66,-19.1271,-69.5763,"104 km SE of Arica, Chile"
us7000as6p,2.6004,127.0354,"145 km NW of Tobelo, Indonesia"
us7000as6x,58.3163,-133.5132,"53 km E of Juneau, Alaska"
us7000as7e,30.1393,131.0915,"Kyushu, Japan"
us7000as8q,-22.1688,-179.5011,south of the Fiji Islands
us7000as8u,-26.7837,-69.9803,"46 km S of Diego de Almagro, Chile"
us7000asa2,58.3805,-133.4784,Southeastern Alaska
us7000asa5,30.4124,94.8275,"238 km WSW of Qamdo, China"
us7000asa6,38.1011,20.4159,"10 km SW of ArgostÃ³lion, Greece"
us7000asbp,-24.2252,-179.7169,south of the Fiji Islands
us7000asbx,-26.0797,-177.4853,south of the Fiji Islands
us7000ascn,37.0328,-104.9643,"14 km SSE of Stonewall Gap, Colorado"
us7000asge,58.3562,-133.4703,"55 km E of Juneau, Alaska"
us7000asgl,58.3512,-133.4793,"55 km E of Juneau, Alaska"
us7000asin,-22.1945,-68.592,"44 km NE of Calama, Chile"
us7000asjy,24.9472,-100.8871,"29 km SSW of Huachichil, Mexico"
us7000aslc,44.4337,-115.1634,"29 km NW of Stanley, Idaho"
us7000asms,-20.8067,-178.6179,Fiji region
us7000asmw,-21.3892,-68.7669,"119 km N of Calama, Chile"
us7000asp1,6.9574,-72.8515,northern Colombia
us7000aspp,-53.7001,140.1165,west of Macquarie Island
us7000asqi,-22.3648,175.8588,south of the Fiji Islands
us7000asri,44.3518,-115.183,"24 km NW of Stanley, Idaho"
us7000ass6,51.8859,176.324,"238 km ESE of Attu Station, Alaska"
us7000ass7,-8.0124,147.8844,"91 km NNW of Popondetta, Papua New Guinea"
us7000assn,11.046,-72.3972,"24 km ESE of Albania, Colombia"
us7000asub,41.723,-72.6965,"3 km NE of Newington, Connecticut"
us7000asvb,55.0298,-158.5217,"105 km SSE of Perryville, Alaska"
us7000asvp,54.8879,-158.8859,"114 km ESE of Sand Point, Alaska"
us7000aswj,53.9959,-161.2511,south of Alaska
us7000aswr,54.7132,-158.9076,"123 km SE of Sand Point, Alaska"
us7000asx4,54.9322,-159.0423,"103 km ESE of Sand Point, Alaska"
us7000asxc,-15.3968,166.3129,"90 km WSW of Port-Olry, Vanuatu"
us7000asxh,54.839,-160.2298,Alaska Peninsula
us7000asxy,55.1423,-159.2602,"81 km ESE of Sand Point, Alaska"
us7000asy0,55.2233,-159.3719,"72 km E of Sand Point, Alaska"
us7000asyl,55.02,-158.9188,"100 km S of Perryville, Alaska"
us7000aszj,-26.1685,-70.724,"70 km WNW of Diego de Almagro, Chile"
us7000aszp,24.2947,143.0168,"Volcano Islands, Japan region"
us7000at0f,54.7104,-160.5043,"69 km S of Sand Point, Alaska"
us7000at0y,31.9468,-102.3198,"9 km SE of Gardendale, Texas"
us7000at13,49.0959,-128.945,"221 km W of Tofino, Canada"
us7000at1k,54.8824,-160.2335,"53 km SSE of Sand Point, Alaska"
us7000at2c,54.8506,-158.3679,"127 km SSE of Perryville, Alaska"
uu60023224,44.5988333,-110.8823333,"18 km ESE of West Yellowstone, Montana"
uu60402012,40.7421667,-111.4905,"0 km WNW of Silver Summit, Utah"
uu60402017,39.3255,-111.8935,"11 km NNW of Fayette, Utah"
uu60402022,39.4181667,-110.3138333,"16 km SSE of Sunnyside, Utah"
uu60402027,39.4086667,-110.2923333,"17 km SSE of Sunnyside, Utah"
uu60402042,39.4081667,-110.2823333,"18 km SSE of Sunnyside, Utah"
uu60402052,44.4131667,-110.3293333,"67 km ESE of West Yellowstone, Montana"
uu60402097,39.4108333,-110.299,"17 km SSE of Sunnyside, Utah"
uu60402107,39.4101667,-110.3028333,"17 km SSE of Sunnyside, Utah"
uu60402117,40.726,-112.0653333,"3 km ENE of Magna, Utah"
uu60402127,39.4133333,-110.3078333,"16 km SSE of Sunnyside, Utah"
uu60402132,39.4028333,-110.2798333,"18 km SSE of Sunnyside, Utah"
uu60402137,39.4161667,-110.306,"16 km SSE of Sunnyside, Utah"
uu60402142,39.4111667,-110.3035,"17 km SSE of Sunnyside, Utah"
uu60402147,40.7303333,-112.0501667,"4 km ENE of Magna, Utah"
uu60402152,39.4105,-110.3075,"17 km SSE of Sunnyside, Utah"
uu60402157,39.4138333,-110.3091667,"16 km SSE of Sunnyside, Utah"
uu60402162,39.4306667,-110.3341667,"14 km SSE of Sunnyside, Utah"
uu60402167,44.7433333,-111.2486667,"5 km WSW of Hebgen Lake Estates, Montana"
uu60402172,40.7408333,-112.0516667,"5 km NE of Magna, Utah"
uu60402182,40.7318333,-112.0295,"5 km NNW of West Valley City, Utah"
uu60402197,39.4048333,-110.2803333,"18 km SSE of Sunnyside, Utah"
uu60402202,39.409,-110.2951667,"17 km SSE of Sunnyside, Utah"
uu60402212,39.4111667,-110.3013333,"17 km SSE of Sunnyside, Utah"
uu60402232,39.4133333,-110.3046667,"16 km SSE of Sunnyside, Utah"
uu60402242,39.411,-110.2963333,"17 km SSE of Sunnyside, Utah"
uu60402247,44.774,-110.9633333,"16 km NE of West Yellowstone, Montana"
uu60402277,40.7103333,-112.0541667,"4 km E of Magna, Utah"
uu60402292,39.5176667,-111.4536667,Utah
uu60402297,40.8086667,-111.9885,"8 km WSW of North Salt Lake, Utah"
uu60402302,42.4006667,-111.5096667,"14 km SW of Georgetown, Idaho"
uu60402307,40.7156667,-112.0475,"4 km E of Magna, Utah"
uu60402357,37.8285,-113.068,"7 km NNW of Enoch, Utah"
uu60402362,38.8243333,-111.419,"18 km SW of Emery, Utah"
uu60402372,40.744,-112.0456667,"6 km NE of Magna, Utah"
uu60402382,44.635,-110.6801667,"33 km E of West Yellowstone, Montana"
uu60402387,44.6348333,-110.6671667,"34 km E of West Yellowstone, Montana"
uu60402407,44.681,-110.4513333,"38 km SSE of Mammoth, Wyoming"
uu60402422,38.4816667,-112.8421667,Utah
uu60402432,38.4835,-112.844,"17 km ENE of Milford, Utah"
uu60402437,41.4626667,-112.315,"19 km WSW of Corinne, Utah"
uu60402457,41.449,-112.3028333,"19 km SW of Corinne, Utah"
uu60402462,37.5738333,-112.5566667,"13 km SW of Hatch, Utah"
uu60402517,40.7608333,-112.0975,"5 km N of Magna, Utah"
uu60402542,40.735,-112.0363333,"5 km NNW of West Valley City, Utah"
uu60402552,40.7381667,-112.0441667,"5 km ENE of Magna, Utah"
uu60402562,41.459,-112.3161667,"20 km WSW of Corinne, Utah"
uu60402572,42.59,-111.4621667,"13 km ESE of Soda Springs, Idaho"
uu60402587,36.9613333,-113.5653333,Arizona
uu60402617,38.6278333,-112.5486667,"21 km SSW of Kanosh, Utah"
uu60402627,41.9263333,-112.452,"14 km N of Howell, Utah"
uu60402637,40.7231667,-112.0651667,"3 km ENE of Magna, Utah"
uu60402652,39.4138333,-110.3088333,"16 km SSE of Sunnyside, Utah"
uu60402657,39.4103333,-110.3061667,"17 km SSE of Sunnyside, Utah"
uu60402662,39.4098333,-110.3091667,"17 km SSE of Sunnyside, Utah"
uu60402667,40.7345,-112.0625,"4 km NE of Magna, Utah"
uu60402672,39.3993333,-110.2681667,"19 km SSE of Sunnyside, Utah"
uu60402677,38.6071667,-112.5808333,"24 km SSW of Kanosh, Utah"
uu60402692,39.4106667,-110.3035,"17 km SSE of Sunnyside, Utah"
uu60402697,39.412,-110.3133333,"16 km SSE of Sunnyside, Utah"
uu60402712,38.4558333,-113.299,"26 km WNW of Milford, Utah"
uu60402717,39.4118333,-110.3036667,"17 km SSE of Sunnyside, Utah"
uu60402737,39.4101667,-110.3073333,"17 km SSE of Sunnyside, Utah"
uu60402742,40.7273333,-112.077,"2 km NE of Magna, Utah"
uu60402782,39.4108333,-110.304,"17 km SSE of Sunnyside, Utah"
uu60402787,39.41,-110.2815,"18 km SSE of Sunnyside, Utah"
uu60402792,39.4083333,-110.3056667,"17 km SSE of Sunnyside, Utah"
uu60402797,39.4111667,-110.3023333,"17 km SSE of Sunnyside, Utah"
uu60402812,40.73,-112.0361667,"5 km NW of West Valley City, Utah"
uu60402817,37.4948333,-113.4886667,"11 km N of Pine Valley, Utah"
uu60402822,37.5013333,-113.4861667,"12 km NNE of Pine Valley, Utah"
uu60402832,37.5073333,-113.4735,"13 km NNE of Pine Valley, Utah"
uu60402837,37.5075,-113.4695,"13 km NNE of Pine Valley, Utah"
uu60402842,37.497,-113.47,"12 km NNE of Pine Valley, Utah"
uu60402857,44.7388333,-111.1153333,"6 km ESE of Hebgen Lake Estates, Montana"
uu60402862,37.4991667,-113.4798333,"12 km NNE of Pine Valley, Utah"
uu60402867,37.4858333,-113.487,"10 km NNE of Pine Valley, Utah"
uu60402872,37.4981667,-113.4781667,"12 km NNE of Pine Valley, Utah"
uu60402877,44.5713333,-110.9075,"18 km ESE of West Yellowstone, Montana"
uu60402882,37.4958333,-113.4773333,"12 km NNE of Pine Valley, Utah"
uu60402892,42.1733333,-111.4341667,"3 km SW of Bloomington, Idaho"
uu60402897,39.5251667,-112.235,"4 km ESE of Leamington, Utah"
uu60402912,37.5188333,-113.491,"14 km N of Pine Valley, Utah"
uu60402942,40.7428333,-112.0708333,"4 km NE of Magna, Utah"
uu60402947,39.4128333,-110.2961667,"17 km SSE of Sunnyside, Utah"
uu60402952,38.4425,-111.8743333,"7 km S of Koosharem, Utah"
uu60402957,39.4103333,-110.297,"17 km SSE of Sunnyside, Utah"
uu60402992,44.7448333,-110.854,"21 km ENE of West Yellowstone, Montana"
uu60402997,44.6258333,-110.6751667,"34 km E of West Yellowstone, Montana"
uw61659441,48.34633333,-122.2998333,"3 km ENE of Conway, Washington"
uw61659516,45.513,-122.8301667,"1 km SW of Cedar Mill, Oregon"
uw61659536,47.642,-120.2953333,"7 km WSW of Entiat, Washington"
uw61659551,43.91683333,-123.7243333,"31 km ESE of Florence, Oregon"
uw61659576,46.15883333,-119.2755,"11 km SSW of Tri-Cities, Washington"
uw61659631,46.636,-121.7915,"9 km WNW of Packwood, Washington"
uw61659766,46.872,-121.7846667,"22 km NE of Ashford, Washington"
uw61659776,46.82583333,-121.9178333,"11 km NE of Ashford, Washington"
uw61659786,46.182,-119.0781667,"4 km NW of Finley, Washington"
uw61659906,47.67483333,-120.3913333,"13 km W of Entiat, Washington"
uw61659926,48.16433333,-119.57,"16 km SE of Malott, Washington"
uw61660021,46.3615,-122.373,"20 km SSE of Mossyrock, Washington"
uw61660026,46.36066667,-122.3668333,"20 km SSE of Mossyrock, Washington"
uw61660086,42.44666667,-124.4941667,"7 km NW of Gold Beach, Oregon"
uw61660091,46.81616667,-121.7806667,"20 km ENE of Ashford, Washington"
uw61660101,46.85,-121.6055,"27 km N of Packwood, Washington"
uw61660111,46.31016667,-122.254,"27 km S of Morton, Washington"
uw61660116,48.13116667,-124.5041667,"21 km SW of Sekiu, Washington"
uw61660126,47.6335,-120.2485,"5 km SSW of Entiat, Washington"
uw61660171,49.10733333,-122.1346667,"10 km ENE of Abbotsford, Canada"
uw61660186,46.57416667,-120.3198333,"5 km ENE of Moxee City, Washington"
uw61660231,46.34333333,-122.769,"12 km SSE of Toledo, Washington"
uw61660246,44.11883333,-121.342,"3 km SSW of Tumalo, Oregon"
uw61660296,46.18833333,-122.3343333,"32 km NNE of Amboy, Washington"
uw61660316,46.1145,-122.1418333,"32 km NE of Amboy, Washington"
uw61660491,47.87866667,-122.6425,"6 km SSE of Port Ludlow, Washington"
uw61660501,46.68233333,-120.9645,"15 km S of Nile, Washington"
uw61660506,47.91583333,-122.6813333,"1 km S of Port Ludlow, Washington"
